Paper ID,Journal Name,Journal Publisher
d2890c35530e8a145c7e053c31ad00c4e6d785a6,Journal of Ethnic and Migration Studies,Routledgeinfo@tandf.co.uk
4a9976e5a46d81fc13655fc83dcbe8683ecf4a4a,Population and Development Review,Blackwell Publishing Ltd
a954367618b5473c5672fe3fac0fa3923f59700d,International Journal of Intercultural Relations,
00dbf7afc52618f1ae95fb79c965abd46b158041,Identities,Routledgeinfo@tandf.co.uk
1ba27bfaf0b4d9508f16bfa9766367423c5140a6,Race Ethnicity and Education,Routledgeinfo@tandf.co.uk
00e88a80a821de3c98279645f807dc9b8403cfdd,Journal of Intercultural Studies,Routledgeinfo@tandf.co.uk
69e1b5397c9bc7d74435a3bca5a19fe81ccad031,Mobilities,
369715a20c635378f45c166e5a2d606046df0dea,International Migration Review,
a9f159db554474ad8042c4c52d50449e0b8f4e51,Patterns of Prejudice,
b0f1c206655c62705c4b6c22f792f86c549183a2,Race and Class,SAGE Publications Inc.
beb3fdeef26a7c7265971e173afcc53e548ea72b,Journal of Ethnic and Migration Studies,
57f9deedcd7b0e3c215bc8dce7c0ccb93608a9aa,International Migration Review,
d8f0641dcc2ae11172d762735ad9dd58546f5eb9,Journal of Immigrant and Refugee Studies,
32688e7030b0f4e7a9c9ee2556ac5f95c7d8108b,Ethnicity and Health,Carfax Publishing Company
90660e8c407dc3b1984bfec3fd8753df57198bc2,Journal of Intercultural Studies,
00548ecfed6eb964f8130eaf46d8dbe9f799c779,Journal of Intercultural Studies,
dbcfebd3dba882d29533032dc3fbce0699a96f96,Journal of Studies in International Education,
1bca591f2f372b77ee1b72d302f07e75ea2e1c95,International Migration,
1cc6c1c0b7298fcba8bcf71b7e5e81ee3adaeca1,International Migration,
659569d8957f9382242c0689d5c50ca15600e970,Migration Letters,Migration Letterssales@tplondon.com
758b32c4fc6ae2d7078d0065a6a3efd992a66cf5,Journal of Ethnic and Migration Studies,
c6d2dc559482069eb508f4e3b0172ba608dbaa1e,International Journal of Intercultural Relations,
caf921196c4443913460abab53d04bfca18a0387,Journal of Intercultural Studies,
05c541f886be366aac8bde8f27adab17461ab58b,International Migration Review,
d578c57cae4124a8b748ed852fc60cb13c512e0e,International Migration,Blackwell Publishing Ltdcustomerservices@oxonblackwellpublishing.com
4487d8793bcd0f0ed4a09eff252786c7fb2b91ed,International Migration,Blackwell Publishing Ltdcustomerservices@oxonblackwellpublishing.com
aa2406bb0724c4cc67e58ba66e6e029d1ac19ce3,Journal of Ethnic and Migration Studies,Routledgeinfo@tandf.co.uk
3b9116ad7f3cce1f92e3d5a7e485ab2d3cc77ee7,Population and Development Review,Blackwell Publishing Ltdcustomerservices@oxonblackwellpublishing.com
b68b39d8fea1725c273e082b7fe5e09ed6cee789,Global Networks,
de1b816f1e2ba66a84a895a12c7993c83613ee62,"Population, Space and Place","John Wiley and Sons LtdSouthern GateChichester, West SussexPO19 8SQ"
df234b5cd41ef06e4e11baa0b10cdff565592d47,Population and Development Review,
f1a377ac1bb69b7ab03a5c19116c3b475d3ba891,Citizenship Studies,Routledgeinfo@tandf.co.uk
42c22eedeec9c247a6407f7ce369729f78af0342,International Migration,
2ceb4b07a0542ec454ee8889bd73ca3891c4f1c2,International Migration Review,
7e65fd79fad372a357080d8fbdfbfabb8ff64b9a,Latino Studies,"Palgrave Macmillan Ltd.HoundmillsBasingstoke, Hants.RG21 6XS"
065d8de591c525efa4d501572a1b6ac424312c2a,Journal of International Migration and Integration,
03f2f12153e170d6f5c8237a6bc69724dcd92463,Race and Class,SAGE Publications Ltdinfo@sagepub.co.uk
12fe773662b125011558e0a239babeba04ef75a6,"International Journal of Migration, Health and Social Care","Emerald Group Publishing Ltd.Howard HouseWagon Lane, BingleyBD16 1WA"
3031dc0ea43f73d4ce435363609d451d15e46cb7,Journal of Intercultural Studies,
f309a942d485af3833697fab6b837980769775bf,Journal of Ethnic and Migration Studies,Routledgeinfo@tandf.co.uk
06cb750e1d9a21fb5dbfdeae0a5a8c3f649fa599,Citizenship Studies,Routledgeinfo@tandf.co.uk
c7fca0e8657d3ab7b1c7bd1353fe2e06ef7155b9,Race Ethnicity and Education,Routledgeinfo@tandf.co.uk
fed6052b895b4c1747021b368709861c5992d72a,Journal of Ethnic and Migration Studies,Routledgeinfo@tandf.co.uk
53d824d584558e0d056fe4323d93ad959d22e2b2,"Population, Space and Place","John Wiley and Sons LtdSouthern GateChichester, West SussexPO19 8SQ"
d936fa0c20b948b862cd0475d7ce6ea45db592ce,"International Journal of Migration, Health and Social Care",
7cf973fc312f65420b3e37fa7136cb5fe218cd46,International Journal of Intercultural Relations,
2eb7ee623ddef66ee2e81e83f6c6ccefacc9fc4f,Journal of Ethnic and Migration Studies,
e5744989d33684aa876c128ba1101e0cb3423f53,Ethnicity and Health,
a90e570cfcdfc4e861752f533240728a6969313d,International Migration Review,SAGE Publications Ltdinfo@sagepub.co.uk
7198e65c92fac037c27be2fd5bb7e9605cb330fc,Journal of Black Studies,SAGE Publications Inc.claims@sagepub.com
f86c727fbb6b5e810e6c95adf0684c15796b539a,International Journal of Intercultural Relations,Elsevier Ltd
f64f1b8978fd09b50167c8224f075b163de79f20,Citizenship Studies,Routledgeinfo@tandf.co.uk
0efaa7d9c222f8106b6fdd24cb6538776e4bc6da,Race & Class,
db14b3872378bd13d3f377c95d7ad8e71a7ca755,Citizenship Studies,Routledge
e17d9c95dd3e405e27e4ec7f0c70a44f4646006e,Refugee Survey Quarterly,
91199635d51a0e52c9fb4502930ccbfa9cc8f516,Journal of Intercultural Studies,
9ebaa57696ba37296d23f47431689de35f13cf4c,Ethnic and Racial Studies,
0f3a3cfc2443cba9f46b977ff6a4326e9b62822d,Global Networks,
7d37a428d588af352085f020d40977ea7d8cbc65,Refugee Survey Quarterly,
a1efa2863476c3fe1f1385dfe7f85d5c015faf8b,International Journal of Intercultural Relations,Elsevier Ltd
2db23b9290d18050d02d7879e7f167834768609f,Cultural Diversity and Mental Health,
2c5f0e3c5d81ff41729c7c94ea2f61806c335439,International Journal of Intercultural Relations,
dcbfff71368389750ff465ff2e51d13b0fd47029,Patterns of Prejudice,
8c60af259dd2dcb0115b0c758e89beaab458e2b9,Citizenship Studies,
18588d3532d44fbb5da593facf93fe7668d9aecb,"Language, Culture and Curriculum",Routledgeinfo@tandf.co.uk
876ead4e91b0ee89915633c1fc77adbcbec41159,"Population, Space and Place",John Wiley and Sons Ltd
24f57538cf0542782f188f083f16c8ad82317a41,International Journal of Intercultural Relations,Elsevier Ltd
a62659f8be021865d1fa1fac283907068c3d6c8f,Population & Development Review,
cb7b30283d09e293bbd009685aa36586b7811aa6,Journal of International Migration and Integration,
374f70a40b9b567f7953ff3787c75264034e7379,Race Ethnicity and Education,Routledgeinfo@tandf.co.uk
67922578563dcc2914c820b998f9b1829ee54b7d,Latino Studies,"Palgrave Macmillan Ltd.HoundmillsBasingstoke, Hants.RG21 6XSjournal-info@palgrave.com"
2301a1d25c802230a8386a032333e67bc85fada1,International Migration Review,Center for Migration Studies
2c3147b20c17e6178ff8b90848a6729b9b11a060,Global Networks,
cc4187707580d3140313372fbe368b957c73f9ee,Journal of Black Studies,SAGE Publications Inc.claims@sagepub.com
5218543c2655a10456ce1924c3087e35839e0f61,"Language, Culture and Curriculum",Routledgeinfo@tandf.co.uk
acb6f4a3269057251dd3510e0b0cc724ff83ad1c,Refugee Survey Quarterly,Oxford University Pressjnl.info@oup.co.uk
fe859fff2bb00de9adc4e5653ce624fd2514cf2e,Journal of Intercultural Studies,
1617c1ec3b5b4586d5cde4c4f03f353b9423f6e5,Cultural Diversity and Ethnic Minority Psychology,
62aee7f3d1304e191a0683bc27601a220331e0ae,Ethnicities,SAGE Publications Ltdinfo@sagepub.co.uk
e20338ea6a0058749db4b0fe1cab0b8bd9416a3c,Asian and Pacific Migration Journal,Scalabrini Migration Center
73332a03bfa7f89d3ea117af2da7fe9f16829953,International Migration Review,Center for Migration Studies
be600a89b26b77f6dd45a5458ed8f3ac9103e562,Journal of Black Studies,
270a24d635e4a182b6e946b4485ab366a1b626dc,International Journal of Intercultural Relations,Elsevier Ltd
994577916c3e7be72d5df3063354642f8c05c9a7,Identities,Routledgeaabs@uw.edu
907d51f06aa1ffc03c07e2bbecfa7cd1ee7b514f,Journal of Intercultural Studies,Routledgeinfo@tandf.co.uk
74397a4b98d8f88473139f96fd924a70521600d6,Journal of Ethnic and Migration Studies,Routledgeinfo@tandf.co.uk
343dc357ea1b7e03339520c24563f35eb1db6145,Journal of Refugee Studies,
04492c366258d55ec8f4179d02086a1c8b493273,International Migration,Blackwell Publishing Ltdcustomerservices@oxonblackwellpublishing.com
aad14aafb59d3a9b4f09526bea5c94fd7694d4c8,Journal of Intercultural Studies,Routledgeinfo@tandf.co.uk
91c024ce7cf09e2f2a0318c0da84941f04eb5cba,Citizenship Studies,
3c84a500a480fd5d321c5cc3282d3a69b40087f3,"Language, Culture and Curriculum",Routledgeinfo@tandf.co.uk
452b26f1ba4dbe312c578a4f7c8fdfc33f50e0d6,Cultural Diversity and Ethnic Minority Psychology,
7cbdaafee83d4663980f026de36319fb682a0ba5,Ethnicities,
3f9d7db123ed4859907ed8de35f53637daf321d1,Journal of Refugee Studies,
7897d5df3e49e2cc9515cc4d254d7f9a1c0c007b,Cultural Diversity and Ethnic Minority Psychology,American Psychological Association Inc.
6560083ca81e902537953b873c03f88abb379eb0,"Population, Space and Place",
fc8be3d84abd788b253d23ab92b3e985a38d4f3a,Journal of Black Studies,
5c1e4874c32b77494d78e8184ca22636354df1a4,International Migration,
2632c33ceb3da30bfc82144f1b9029cf06668aad,"Population, Space and Place","John Wiley and Sons LtdSouthern GateChichester, West SussexPO19 8SQvgorayska@wiley.com"
071db932423f6f9ea6394b6b11207e28c3282e6e,Ethnicity and Health,Routledgeinfo@tandf.co.uk
e9758b6427a8644132e1db7f1e607c2e4597f6af,Population and Development Review,
ba8a6a427184b63ce24acb5a35ffbc1f0c0989e1,Journal of Immigrant and Refugee Studies,Routledgeaabs@uw.edu
035ff4fc99ca4bbc2cc89ac93ce03bd1094a383d,Ethnic and Racial Studies,
0b8f0751f9a176ca2018867f0fac4b756ce16928,Journal of Studies in International Education,SAGE Publications Inc.claims@sagepub.com
e4cf600b054d1a1876b72f427eda62d658291783,Ethnic and Racial Studies,Routledgeinfo@tandf.co.uk
1e06cd2be5a20b20dd1a276153874784a0a1daaa,Ethnic and Racial Studies,
329f159f91fb2b03e093f1dac8f97a767a38939b,Citizenship Studies,Carfax Publishing Company
a478c737ef5ed7fce883ffdb676217d9800724cb,"International Journal of Migration, Health and Social Care",
136a0b74a99c65261d5dc7566b9842ef30899bc4,Race & Class,
f3b2228180ad87d3183f4cc591f96aa876e56935,International Migration Review,
6dd96dd37ab05fb22f89cc6b0ae578db0fd8aac6,Mobilities,Routledgeinfo@tandf.co.uk
8cd5d88fc3592f8c802208082fb50e49f4155b60,Cultural Diversity and Ethnic Minority Psychology,American Psychological Association Inc.journals@apa.org
73bb49c5d4c4ce68cad58af68c8ad2916b2b17af,Citizenship Studies,
ac20881519e79ef25d88c1beb638c782b465042e,Studi Emigrazione,
5db4dafbac92c890ce71c3198ac232ec866151ef,Journal of International Migration and Integration,Kluwer Academic Publishers
152670d8f54cd8c2e9e834a81bd7abdb1b018492,International Migration Review,Center for Migration Studies
f56b53d4ac65515ddce987f859a7673efa97d85b,Journal of Studies in International Education,
e5e7e5937f35684f5d971090cf5b4a0f4bd26572,"Language, Culture and Curriculum",Routledgeinfo@tandf.co.uk
c1646aaef5d9fc91d669503ffe223f20fafd8e32,Ethnic and Racial Studies,Routledgeinfo@tandf.co.uk
c108789d80ade02f7bab834fb9b677d3de23485b,Identities,Routledgeaabs@uw.edu
e1314634cefd8363b8d164c2c0a2ed458c67190d,Asian and Pacific Migration Journal,Scalabrini Migration Center
f10fe9ee733c6a04137791361750b6ef79d8a834,Migration Letters,Transnational Press London Ltdsales@tplondon.com
075be52eadef9a47f7d96c6f638c744176d46100,Journal of Black Studies,SAGE Publications Inc.claims@sagepub.com
f26c47f6e1b353ffb43378520443e87f4392ffb4,Journal of Ethnic and Migration Studies,
e8411ff635cadc56361bd2245013ed899e65bf7a,Journal of Migration History,Brill Academic Publishers
db12c36ec1ed475f45caf05f133413444c6024b3,Ethnicities,
91ec0af746d58bd9e7b77047f17b1a35f5e955cf,Journal of Intercultural Studies,
9cf301fa4718a0a3b32e1943665321fcb30e8adb,Journal of Ethnic and Migration Studies,
c7734f29a0fd49d21ea5cc6214a914519cae9eb1,Journal of Ethnic and Migration Studies,Routledgeinfo@tandf.co.uk
fe2da3e0a8f033dfd1322b3036d9a14e4f3ba969,Refugee Survey Quarterly,
659bf7a65e5378940982d9ccafb858a1fe172dfa,"Population, Space and Place","John Wiley and Sons LtdSouthern GateChichester, West SussexPO19 8SQvgorayska@wiley.com"
fe543f94b47a73adefdfa954a4f954eed7370a5a,Cultural Diversity and Ethnic Minority Psychology,
fc0feea826b12a3db8e6d8ed4ad00c3de3eb4034,Journal of Ethnic and Migration Studies,Routledgeinfo@tandf.co.uk
147fdd15cd54f2de0450a651aadd59627317ee01,Journal of Ethnic and Migration Studies,
227bcfd7e458b52349693d25d671c69e3fca7adb,International Migration,Blackwell Publishing Ltd
4e5ee5f74dc13fe2e8b636c5ac674b7109c96128,Race & Class,
21b07be0dc69114350f1e47285612b349b787f0c,Journal of Black Studies,
2c4c715a3d51f16cce941f070e382051b20510d4,Latino Studies,"Palgrave Macmillan Ltd.HoundmillsBasingstoke, Hants.RG21 6XS"
b53e33116cd9baf670b8aace5d2cc6015d3f2f66,Ethnicity and Health,Carfax Publishing Company
e551acf9266d8a08534c8904282a6cf4dffa65b2,International Migration Review,Center for Migration Studies
ff778eb6e65860b3f1f26215b0e14ebfe1275f1e,Migration Letters,Transnational Press London Ltdsales@tplondon.com
91c114ee0d2d0125f0ae74fb9c6f4993c33ac329,Journal of Ethnic and Migration Studies,Routledgeinfo@tandf.co.uk
a257acba07ec3679c4391a22f9504ca0343b4afc,Journal of Intercultural Studies,
60cdb687a36a7b4ea3c74eb3ff66a28dfddbbe16,IZA Journal of Migration,SpringerOpen
4d529b3798ffa921e11185e75cb7acef2b3c26ed,Journal of Ethnic and Migration Studies,Routledgeinfo@tandf.co.uk
7ee2f07840c8dbdfc1a5c590ffca715b5368f33f,Patterns of Prejudice,
a82ecdcde4dfc33a2e77a31c491c816d2cbce83e,Ethnic and Racial Studies,Routledgeinfo@tandf.co.uk
91f27e4e28d0812edf0cc9f20e01acc890de9c32,Race and Class,SAGE Publications Inc.
2a13d9eaac6087e99412c37cd295630bf82531b6,Race Ethnicity and Education,Carfax Publishing Company
ab6bd483dacfcbce4f7c5f8cbe9c912449e40d03,Race & Class,
cd70161488f2b91309de0929e9d8e60503625eb7,Cultural Diversity and Ethnic Minority Psychology,American Psychological Association Inc.journals@apa.org
d44aaf6fcd546b9e28318e3a8236a34e30b202a2,International Journal of Intercultural Relations,Elsevier Ltd
c8a9cc2bcd6d979487ef69ab4faf32c467f26756,Migration Letters,Transnational Press London Ltdsales@tplondon.com
cbef44d5356ddf7230eb2cb76e1210a60d7df605,Journal of International Migration and Integration,Springer Netherlands
0170e3ba385f5bfa17c15abd01295cf07d5e45fc,Patterns of Prejudice,
004af2fa273491c785c4f001476d0d150461782c,Cultural Diversity and Ethnic Minority Psychology,
c2ac7e05eca9511acce76ea13fd2248db4022d18,International Migration,Blackwell Publishing Ltd
7fb8f21351a714f5975b5d0791f810572d482d99,Ethnicity and Health,Routledgeinfo@tandf.co.uk
415ccb5e6188ab264587d68035925d62b6c0a302,Cultural diversity & ethnic minority psychology,
89b93ce7c0ab81366503a186d71a76e295b4dc95,Citizenship Studies,Routledgeinfo@tandf.co.uk
18b6403b407020151b77233af8a7666661c94d06,Asian and Pacific Migration Journal,Scalabrini Migration Centerclaims@sagepub.com
d0f03af365edbe034a6a2f595577aca3a18d6738,International Migration,
f852568dc523b953ca61e50762451411f78999d5,Ethnicity and Health,
a79ca88cad80f82c8fa349e88c02f8fa4f71f433,Journal of Intercultural Studies,Routledgeinfo@tandf.co.uk
ac5e0d41f874ce61919a651616e4fc4cb2d1075b,Journal of Intercultural Studies,Routledgeinfo@tandf.co.uk
ef38d14e6359610d3bfb19e2532b26d8eba85df7,Journal of Ethnic and Migration Studies,Routledgeinfo@tandf.co.uk
df71b1b0d94e898a4f73d1f37ac747fdb0f08db0,Ethnic and Racial Studies,Routledgeinfo@tandf.co.uk
874030c2cccdcf1fb94d853b675ae1bbde69fd8d,Population and Development Review,Blackwell Publishing Ltd
485b9545b0295bcd3664ec827b7bea0d29261373,Asian and Pacific Migration Journal,"Scalabrini Migration Center40 Matapat St.Bay Pinyahan, 1100 Quezon city"
2119263b4a309afb35db853b4131129b9913ccb0,Race and Class,
918e7026a976d263f9150f3d38e149b18462f299,Journal of Refugee Studies,Oxford University Press
e0eb3b5cfe1df64aa28556b4410c9328b8066cac,Race & Class,
c8f4850f29517ebd37f1921ebee65414675a16a9,Ethnic and Racial Studies,
ebfb2f33cf1aa97d8bbdeb44dd3f1d9418c5e22a,Ethnic and Racial Studies,Routledgeinfo@tandf.co.uk
72d71e9e6231833b72e532547d5e88d23baeaaf5,Comparative Migration Studies,Springer
692b09e76485c1a036571e67cf9248f143276398,Journal of Ethnic and Migration Studies,
a7e130d0eb7e0a204dbf21b59aa94bc25e1152c4,Ethnic and Racial Studies,Routledgeinfo@tandf.co.uk
6c33a936a0b57a05c17d02a46114a6a5c2184e5b,Journal of Ethnic and Migration Studies,
d82ad0dc1ac14e325ce945510479ad40b0635161,Race Ethnicity and Education,
bae256aa8980618ed0150e843b77ff14b5b41b1a,Journal of Ethnic and Migration Studies,
871f8cd26fde0ce7d0686c228169211fe841473e,Journal of Migration History,Brill Academic Publishers
df47edf83e1cd96ed2a6507ad3da5410ce1e16e5,Migration Letters,Transnational Press London Ltdsales@tplondon.com
86d6feeacfe2f63865dede5064fe4a175cc42ea2,Ethnicity and Health,Routledgeinfo@tandf.co.uk
605cc19a9a801d9c4eaa2a40459adbdc6357d6fe,Journal of Black Studies,
1455c671c690fc7e20742231df4d7b0564d24a3b,International Journal of Intercultural Relations,Elsevier Ltd
d9ecf2f898b194820eaf427f011d6770b325cce6,Global Networks,Blackwell Publishing Ltdcustomerservices@oxonblackwellpublishing.com
546799573c724fe42e5b761bdf5fef5a33b5c059,Ethnicity and Health,Carfax Publishing Company
9c04eb02a36711673bd7bafc07aac9761adb4ac3,Citizenship Studies,
1d0f8faf56fd3629f1a1aa6ef3ee4346e32fdc20,Ethnicity and Health,
d1e997aea81c984843f8f4006d9f90501f26447e,"Language, Culture and Curriculum",
128782c4930a9d7358eb6ef9530a669c9fcc7d04,Race and Class,
4e11faa3a8572b57f7477d5c0e53b04fece1c093,Journal of Immigrant and Refugee Studies,Routledgeaabs@uw.edu
e4cca2c290ffcbd769ed47fcec86ef48eb7b682d,"International Journal of Migration, Health and Social Care",
fb4560e021923e2a75a9c7cc5ce8262181ffb333,Journal of Refugee Studies,
e9f7e4f775861bced7581dd3b1040b197a1d3cd5,"International Journal of Migration, Health and Social Care",
0143d34582c2e0b2a163ec9b85605f363e1aa152,International Journal of Intercultural Relations,Elsevier Ltd
3471dccae06bde593bb6b23e4bcccf3575e32a0e,Ethnic and Racial Studies,Routledgeinfo@tandf.co.uk
c327c56a44a04e702dbcc7fb5aa7c643e2c60821,Global Networks,Blackwell Publishing Ltdcustomerservices@oxonblackwellpublishing.com
8cdb849d54664444bf2507e62b68d6b5bf6f0905,Latino Studies,"Palgrave Macmillan Ltd.HoundmillsBasingstoke, Hants.RG21 6XSjournal-info@palgrave.com"
b7b42d973b468708c9324f8e1bd2df203c2a1269,Journal of Ethnic and Migration Studies,
09818ee9cd0221c2a608073655930a6fc7478acb,Ethnic and Racial Studies,Routledgeinfo@tandf.co.uk
11bb6a02f048c9384d37ba5c9f71d683303b6807,Ethnicity and Health,Routledgeinfo@tandf.co.uk
b495ed1948e743f13d686674b2f6ed3c154f8fb3,Journal of Refugee Studies,Oxford University Pressjnl.info@oup.co.uk
1b29615c165715903abe70e8e2a669bfa79b8d8e,Migration Letters,Migration Letterssales@tplondon.com
8d0267112c5bbec234ecb4dbeb6053a371b91f76,Mobilities,Routledgeinfo@tandf.co.uk
017a8cbbf9d1b785d903dc04e93a02117b58bc80,Ethnic and Racial Studies,
281381bc0433b2b7230d5b057b057c5cc27a4481,Population & Development Review,
c76ae97fc7fb3aa852ffb2afa4d73441a6f0b43b,Journal of Black Studies,
419e52a040ba0f9d40220997277b6b4158a6171b,International Migration,Blackwell Publishing Ltd
fc705e302159e05f1a5170e629e210f0219a5a5c,Race and Class,
8c82e762fdac6c411499f4923bfa07c4f02e797e,"Population, Space and Place","John Wiley and Sons LtdSouthern GateChichester, West SussexPO19 8SQvgorayska@wiley.com"
7bb8997c3ce13e0826ef82edd34e727186ab0df5,Race Ethnicity and Education,Routledgeinfo@tandf.co.uk
54327890998b6cbc6541ae4b0c94091e9b65a894,Population and Development Review,Population Council
1492d004396a86d78e166021d12749de6714c2d0,Migration Letters,Migration Letterssales@tplondon.com
014f9dc9f4f19861c07e6f069bb260cd9aed8c95,Journal of Intercultural Studies,
ae9c1ae0ad62b8e012983c45bbce4961a38b66dc,Journal of Immigrant and Refugee Studies,Routledgeaabs@uw.edu
2cff48d1982e1c5df11087fcb915e2c43433bd90,Ethnicities,
